date,n,mean,sd,skew,kurt,min,p01,p05,median,p95,p99,max
2013-07-09,1,0.00322958780015004,,,,0.00322958780015004,0.00322958780015004,0.00322958780015004,0.00322958780015004,0.00322958780015004,0.00322958780015004,0.00322958780015004
2013-07-10,1,0.00274034364336284,,,,0.00274034364336284,0.00274034364336284,0.00274034364336284,0.00274034364336284,0.00274034364336284,0.00274034364336284,0.00274034364336284
2013-07-11,1,0.0247652553032394,,,,0.0247652553032394,0.0247652553032394,0.0247652553032394,0.0247652553032394,0.0247652553032394,0.0247652553032394,0.0247652553032394
2013-07-12,1,0.0259891246728703,,,,0.0259891246728703,0.0259891246728703,0.0259891246728703,0.0259891246728703,0.0259891246728703,0.0259891246728703,0.0259891246728703
2013-07-13,1,0,,,,0,0,0,0,0,0,0
2013-07-14,1,0,,,,0,0,0,0,0,0,0
2013-07-15,1,-0.00319149951081865,,,,-0.00319149951081865,-0.00319149951081865,-0.00319149951081865,-0.00319149951081865,-0.00319149951081865,-0.00319149951081865,-0.00319149951081865
2013-07-16,1,0.000978051717969386,,,,0.000978051717969386,0.000978051717969386,0.000978051717969386,0.000978051717969386,0.000978051717969386,0.000978051717969386,0.000978051717969386
2013-07-17,1,0.00591335470898535,,,,0.00591335470898535,0.00591335470898535,0.00591335470898535,0.00591335470898535,0.00591335470898535,0.00591335470898535,0.00591335470898535
2013-07-18,1,-0.0149481148143069,,,,-0.0149481148143069,-0.0149481148143069,-0.0149481148143069,-0.0149481148143069,-0.0149481148143069,-0.0149481148143069,-0.0149481148143069
2013-07-19,1,0.00367619807899811,,,,0.00367619807899811,0.00367619807899811,0.00367619807899811,0.00367619807899811,0.00367619807899811,0.00367619807899811,0.00367619807899811
2013-07-20,1,0,,,,0,0,0,0,0,0,0
2013-07-21,1,0,,,,0,0,0,0,0,0,0
2013-07-22,1,-0.00574988010107358,,,,-0.00574988010107358,-0.00574988010107358,-0.00574988010107358,-0.00574988010107358,-0.00574988010107358,-0.00574988010107358,-0.00574988010107358
2013-07-23,1,-0.00800617292691985,,,,-0.00800617292691985,-0.00800617292691985,-0.00800617292691985,-0.00800617292691985,-0.00800617292691985,-0.00800617292691985,-0.00800617292691985
2013-07-24,1,-0.00706668274118982,,,,-0.00706668274118982,-0.00706668274118982,-0.00706668274118982,-0.00706668274118982,-0.00706668274118982,-0.00706668274118982,-0.00706668274118982
2013-07-25,1,0.0148091560905836,,,,0.0148091560905836,0.0148091560905836,0.0148091560905836,0.0148091560905836,0.0148091560905836,0.0148091560905836,0.0148091560905836
2013-07-26,1,0.0279832234895983,,,,0.0279832234895983,0.0279832234895983,0.0279832234895983,0.0279832234895983,0.0279832234895983,0.0279832234895983,0.0279832234895983
2013-07-27,1,0,,,,0,0,0,0,0,0,0
2013-07-28,1,0,,,,0,0,0,0,0,0,0
2013-07-29,1,-0.0191234050753524,,,,-0.0191234050753524,-0.0191234050753524,-0.0191234050753524,-0.0191234050753524,-0.0191234050753524,-0.0191234050753524,-0.0191234050753524
2013-07-30,1,-0.0121281397840418,,,,-0.0121281397840418,-0.0121281397840418,-0.0121281397840418,-0.0121281397840418,-0.0121281397840418,-0.0121281397840418,-0.0121281397840418
2013-07-31,1,-0.00394282766522647,,,,-0.00394282766522647,-0.00394282766522647,-0.00394282766522647,-0.00394282766522647,-0.00394282766522647,-0.00394282766522647,-0.00394282766522647
2013-08-01,1,0.0143380097388226,,,,0.0143380097388226,0.0143380097388226,0.0143380097388226,0.0143380097388226,0.0143380097388226,0.0143380097388226,0.0143380097388226
2013-08-02,1,-0.0044606850325053,,,,-0.0044606850325053,-0.0044606850325053,-0.0044606850325053,-0.0044606850325053,-0.0044606850325053,-0.0044606850325053,-0.0044606850325053
2013-08-03,1,0,,,,0,0,0,0,0,0,0
2013-08-04,1,0,,,,0,0,0,0,0,0,0
2013-08-05,1,-0.0106412144279178,,,,-0.0106412144279178,-0.0106412144279178,-0.0106412144279178,-0.0106412144279178,-0.0106412144279178,-0.0106412144279178,-0.0106412144279178
2013-08-06,1,-0.000797653527146558,,,,-0.000797653527146558,-0.000797653527146558,-0.000797653527146558,-0.000797653527146558,-0.000797653527146558,-0.000797653527146558,-0.000797653527146558
2013-08-07,1,-0.012850278805983,,,,-0.012850278805983,-0.012850278805983,-0.012850278805983,-0.012850278805983,-0.012850278805983,-0.012850278805983,-0.012850278805983
2013-08-08,1,-0.0039484199169495,,,,-0.0039484199169495,-0.0039484199169495,-0.0039484199169495,-0.0039484199169495,-0.0039484199169495,-0.0039484199169495,-0.0039484199169495
2013-08-09,1,0.00512655422947628,,,,0.00512655422947628,0.00512655422947628,0.00512655422947628,0.00512655422947628,0.00512655422947628,0.00512655422947628,0.00512655422947628
2013-08-10,1,0,,,,0,0,0,0,0,0,0
2013-08-11,1,0,,,,0,0,0,0,0,0,0
2013-08-12,1,-0.00191938096970201,,,,-0.00191938096970201,-0.00191938096970201,-0.00191938096970201,-0.00191938096970201,-0.00191938096970201,-0.00191938096970201,-0.00191938096970201
2013-08-13,1,-0.00921010467408578,,,,-0.00921010467408578,-0.00921010467408578,-0.00921010467408578,-0.00921010467408578,-0.00921010467408578,-0.00921010467408578,-0.00921010467408578
2013-08-14,1,-0.00898676842640622,,,,-0.00898676842640622,-0.00898676842640622,-0.00898676842640622,-0.00898676842640622,-0.00898676842640622,-0.00898676842640622,-0.00898676842640622
2013-08-15,1,-0.0168571341701504,,,,-0.0168571341701504,-0.0168571341701504,-0.0168571341701504,-0.0168571341701504,-0.0168571341701504,-0.0168571341701504,-0.0168571341701504
2013-08-16,1,-0.00577639575278077,,,,-0.00577639575278077,-0.00577639575278077,-0.00577639575278077,-0.00577639575278077,-0.00577639575278077,-0.00577639575278077,-0.00577639575278077
2013-08-17,1,0,,,,0,0,0,0,0,0,0
2013-08-18,1,0,,,,0,0,0,0,0,0,0
2013-08-19,1,0.00262978107549472,,,,0.00262978107549472,0.00262978107549472,0.00262978107549472,0.00262978107549472,0.00262978107549472,0.00262978107549472,0.00262978107549472
2013-08-20,1,0.00530853407447385,,,,0.00530853407447385,0.00530853407447385,0.00530853407447385,0.00530853407447385,0.00530853407447385,0.00530853407447385,0.00530853407447385
2013-08-21,1,-0.00881644792335035,,,,-0.00881644792335035,-0.00881644792335035,-0.00881644792335035,-0.00881644792335035,-0.00881644792335035,-0.00881644792335035,-0.00881644792335035
2013-08-22,1,0.017970199187511,,,,0.017970199187511,0.017970199187511,0.017970199187511,0.017970199187511,0.017970199187511,0.017970199187511,0.017970199187511
2013-08-23,1,0.000965946843856536,,,,0.000965946843856536,0.000965946843856536,0.000965946843856536,0.000965946843856536,0.000965946843856536,0.000965946843856536,0.000965946843856536
2013-08-24,1,0,,,,0,0,0,0,0,0,0
2013-08-25,1,0,,,,0,0,0,0,0,0,0
2013-08-26,1,-0.0131896639587152,,,,-0.0131896639587152,-0.0131896639587152,-0.0131896639587152,-0.0131896639587152,-0.0131896639587152,-0.0131896639587152,-0.0131896639587152
2013-08-27,1,-0.0186202726043856,,,,-0.0186202726043856,-0.0186202726043856,-0.0186202726043856,-0.0186202726043856,-0.0186202726043856,-0.0186202726043856,-0.0186202726043856
2013-08-28,1,0.00231104980323682,,,,0.00231104980323682,0.00231104980323682,0.00231104980323682,0.00231104980323682,0.00231104980323682,0.00231104980323682,0.00231104980323682
2013-08-29,1,0.00848729901500445,,,,0.00848729901500445,0.00848729901500445,0.00848729901500445,0.00848729901500445,0.00848729901500445,0.00848729901500445,0.00848729901500445
2013-08-30,1,-0.0106203203091351,,,,-0.0106203203091351,-0.0106203203091351,-0.0106203203091351,-0.0106203203091351,-0.0106203203091351,-0.0106203203091351,-0.0106203203091351
2013-08-31,1,0,,,,0,0,0,0,0,0,0
2013-09-01,1,0,,,,0,0,0,0,0,0,0
2013-09-02,1,0,,,,0,0,0,0,0,0,0
2013-09-03,1,0.0274508338952257,,,,0.0274508338952257,0.0274508338952257,0.0274508338952257,0.0274508338952257,0.0274508338952257,0.0274508338952257,0.0274508338952257
2013-09-04,1,0.0166202128581139,,,,0.0166202128581139,0.0166202128581139,0.0166202128581139,0.0166202128581139,0.0166202128581139,0.0166202128581139,0.0166202128581139
2013-09-05,1,0.00156528763563557,,,,0.00156528763563557,0.00156528763563557,0.00156528763563557,0.00156528763563557,0.00156528763563557,0.00156528763563557,0.00156528763563557
2013-09-06,1,0.00596645280325969,,,,0.00596645280325969,0.00596645280325969,0.00596645280325969,0.00596645280325969,0.00596645280325969,0.00596645280325969,0.00596645280325969
2013-09-07,1,0,,,,0,0,0,0,0,0,0
2013-09-08,1,0,,,,0,0,0,0,0,0,0
2013-09-09,1,0.012928991672533,,,,0.012928991672533,0.012928991672533,0.012928991672533,0.012928991672533,0.012928991672533,0.012928991672533,0.012928991672533
2013-09-10,1,0.00216639485464398,,,,0.00216639485464398,0.00216639485464398,0.00216639485464398,0.00216639485464398,0.00216639485464398,0.00216639485464398,0.00216639485464398
2013-09-11,1,-0.00239990115185673,,,,-0.00239990115185673,-0.00239990115185673,-0.00239990115185673,-0.00239990115185673,-0.00239990115185673,-0.00239990115185673,-0.00239990115185673
2013-09-12,1,-0.00260661801723217,,,,-0.00260661801723217,-0.00260661801723217,-0.00260661801723217,-0.00260661801723217,-0.00260661801723217,-0.00260661801723217,-0.00260661801723217
2013-09-13,1,-0.00315014839794436,,,,-0.00315014839794436,-0.00315014839794436,-0.00315014839794436,-0.00315014839794436,-0.00315014839794436,-0.00315014839794436,-0.00315014839794436
2013-09-14,1,0,,,,0,0,0,0,0,0,0
2013-09-15,1,0,,,,0,0,0,0,0,0,0
2013-09-16,1,-0.00626290799461859,,,,-0.00626290799461859,-0.00626290799461859,-0.00626290799461859,-0.00626290799461859,-0.00626290799461859,-0.00626290799461859,-0.00626290799461859
2013-09-17,1,0.0270246686418965,,,,0.0270246686418965,0.0270246686418965,0.0270246686418965,0.0270246686418965,0.0270246686418965,0.0270246686418965,0.0270246686418965
2013-09-18,1,0.0255125354564765,,,,0.0255125354564765,0.0255125354564765,0.0255125354564765,0.0255125354564765,0.0255125354564765,0.0255125354564765,0.0255125354564765
2013-09-19,1,0.0000961367756806553,,,,0.0000961367756806553,0.0000961367756806553,0.0000961367756806553,0.0000961367756806553,0.0000961367756806553,0.0000961367756806553,0.0000961367756806553
2013-09-20,1,0.0136221012867077,,,,0.0136221012867077,0.0136221012867077,0.0136221012867077,0.0136221012867077,0.0136221012867077,0.0136221012867077,0.0136221012867077
2013-09-21,1,0,,,,0,0,0,0,0,0,0
2013-09-22,1,0,,,,0,0,0,0,0,0,0
2013-09-23,1,-0.015450369011007,,,,-0.015450369011007,-0.015450369011007,-0.015450369011007,-0.015450369011007,-0.015450369011007,-0.015450369011007,-0.015450369011007
2013-09-24,1,0.00843972600474441,,,,0.00843972600474441,0.00843972600474441,0.00843972600474441,0.00843972600474441,0.00843972600474441,0.00843972600474441,0.00843972600474441
2013-09-25,1,-0.00472259406193842,,,,-0.00472259406193842,-0.00472259406193842,-0.00472259406193842,-0.00472259406193842,-0.00472259406193842,-0.00472259406193842,-0.00472259406193842
2013-09-26,1,0.0173443195490766,,,,0.0173443195490766,0.0173443195490766,0.0173443195490766,0.0173443195490766,0.0173443195490766,0.0173443195490766,0.0173443195490766
2013-09-27,1,-0.00665476407120558,,,,-0.00665476407120558,-0.00665476407120558,-0.00665476407120558,-0.00665476407120558,-0.00665476407120558,-0.00665476407120558,-0.00665476407120558
2013-09-28,1,0,,,,0,0,0,0,0,0,0
2013-09-29,1,0,,,,0,0,0,0,0,0,0
2013-09-30,1,-0.0107214734674672,,,,-0.0107214734674672,-0.0107214734674672,-0.0107214734674672,-0.0107214734674672,-0.0107214734674672,-0.0107214734674672,-0.0107214734674672
2013-10-01,1,0.0262329683138658,,,,0.0262329683138658,0.0262329683138658,0.0262329683138658,0.0262329683138658,0.0262329683138658,0.0262329683138658,0.0262329683138658
2013-10-02,1,-0.00137187682448836,,,,-0.00137187682448836,-0.00137187682448836,-0.00137187682448836,-0.00137187682448836,-0.00137187682448836,-0.00137187682448836,-0.00137187682448836
2013-10-03,1,-0.0181030328852803,,,,-0.0181030328852803,-0.0181030328852803,-0.0181030328852803,-0.0181030328852803,-0.0181030328852803,-0.0181030328852803,-0.0181030328852803
2013-10-04,1,0.0135060395460824,,,,0.0135060395460824,0.0135060395460824,0.0135060395460824,0.0135060395460824,0.0135060395460824,0.0135060395460824,0.0135060395460824
2013-10-05,1,0,,,,0,0,0,0,0,0,0
2013-10-06,1,0,,,,0,0,0,0,0,0,0
2013-10-07,1,-0.028647451218176,,,,-0.028647451218176,-0.028647451218176,-0.028647451218176,-0.028647451218176,-0.028647451218176,-0.028647451218176,-0.028647451218176
2013-10-08,1,-0.0221774340242797,,,,-0.0221774340242797,-0.0221774340242797,-0.0221774340242797,-0.0221774340242797,-0.0221774340242797,-0.0221774340242797,-0.0221774340242797
2013-10-09,1,-0.016626591964199,,,,-0.016626591964199,-0.016626591964199,-0.016626591964199,-0.016626591964199,-0.016626591964199,-0.016626591964199,-0.016626591964199
2013-10-10,1,0.023004003202459,,,,0.023004003202459,0.023004003202459,0.023004003202459,0.023004003202459,0.023004003202459,0.023004003202459,0.023004003202459
2013-10-11,1,0.0185701591339056,,,,0.0185701591339056,0.0185701591339056,0.0185701591339056,0.0185701591339056,0.0185701591339056,0.0185701591339056,0.0185701591339056
2013-10-12,1,0,,,,0,0,0,0,0,0,0
2013-10-13,1,0,,,,0,0,0,0,0,0,0
2013-10-14,1,-0.000611345091344973,,,,-0.000611345091344973,-0.000611345091344973,-0.000611345091344973,-0.000611345091344973,-0.000611345091344973,-0.000611345091344973,-0.000611345091344973
2013-10-15,1,-0.0139364367372758,,,,-0.0139364367372758,-0.0139364367372758,-0.0139364367372758,-0.0139364367372758,-0.0139364367372758,-0.0139364367372758,-0.0139364367372758
2013-10-16,1,0.0132602442443952,,,,0.0132602442443952,0.0132602442443952,0.0132602442443952,0.0132602442443952,0.0132602442443952,0.0132602442443952,0.0132602442443952
2013-10-17,1,0.000901390813582204,,,,0.000901390813582204,0.000901390813582204,0.000901390813582204,0.000901390813582204,0.000901390813582204,0.000901390813582204,0.000901390813582204
2013-10-18,1,0.0567918875467459,,,,0.0567918875467459,0.0567918875467459,0.0567918875467459,0.0567918875467459,0.0567918875467459,0.0567918875467459,0.0567918875467459
2013-10-19,1,0,,,,0,0,0,0,0,0,0
2013-10-20,1,0,,,,0,0,0,0,0,0,0
2013-10-21,1,-0.00759877016117194,,,,-0.00759877016117194,-0.00759877016117194,-0.00759877016117194,-0.00759877016117194,-0.00759877016117194,-0.00759877016117194,-0.00759877016117194
2013-10-22,1,0.0185140099489045,,,,0.0185140099489045,0.0185140099489045,0.0185140099489045,0.0185140099489045,0.0185140099489045,0.0185140099489045,0.0185140099489045
2013-10-23,1,-0.0175341935994773,,,,-0.0175341935994773,-0.0175341935994773,-0.0175341935994773,-0.0175341935994773,-0.0175341935994773,-0.0175341935994773,-0.0175341935994773
2013-10-24,1,0.0165412849056432,,,,0.0165412849056432,0.0165412849056432,0.0165412849056432,0.0165412849056432,0.0165412849056432,0.0165412849056432,0.0165412849056432
2013-10-25,1,0.0897094069919726,,,,0.0897094069919726,0.0897094069919726,0.0897094069919726,0.0897094069919726,0.0897094069919726,0.0897094069919726,0.0897094069919726
2013-10-26,1,0,,,,0,0,0,0,0,0,0
2013-10-27,1,0,,,,0,0,0,0,0,0,0
2013-10-28,1,-0.0144968538738821,,,,-0.0144968538738821,-0.0144968538738821,-0.0144968538738821,-0.0144968538738821,-0.0144968538738821,-0.0144968538738821,-0.0144968538738821
2013-10-29,1,0.0125962542731477,,,,0.0125962542731477,0.0125962542731477,0.0125962542731477,0.0125962542731477,0.0125962542731477,0.0125962542731477,0.0125962542731477
2013-10-30,1,-0.00447657494719866,,,,-0.00447657494719866,-0.00447657494719866,-0.00447657494719866,-0.00447657494719866,-0.00447657494719866,-0.00447657494719866,-0.00447657494719866
2013-10-31,1,0.0081367746491372,,,,0.0081367746491372,0.0081367746491372,0.0081367746491372,0.0081367746491372,0.0081367746491372,0.0081367746491372,0.0081367746491372
2013-11-01,1,-0.0139138905877108,,,,-0.0139138905877108,-0.0139138905877108,-0.0139138905877108,-0.0139138905877108,-0.0139138905877108,-0.0139138905877108,-0.0139138905877108
2013-11-02,1,0,,,,0,0,0,0,0,0,0
2013-11-03,1,0,,,,0,0,0,0,0,0,0
2013-11-04,1,-0.000724524242752267,,,,-0.000724524242752267,-0.000724524242752267,-0.000724524242752267,-0.000724524242752267,-0.000724524242752267,-0.000724524242752267,-0.000724524242752267
2013-11-05,1,0.000418112400931925,,,,0.000418112400931925,0.000418112400931925,0.000418112400931925,0.000418112400931925,0.000418112400931925,0.000418112400931925,0.000418112400931925
2013-11-06,1,-0.0075797752515836,,,,-0.0075797752515836,-0.0075797752515836,-0.0075797752515836,-0.0075797752515836,-0.0075797752515836,-0.0075797752515836,-0.0075797752515836
2013-11-07,1,-0.0360744383182503,,,,-0.0360744383182503,-0.0360744383182503,-0.0360744383182503,-0.0360744383182503,-0.0360744383182503,-0.0360744383182503,-0.0360744383182503
2013-11-08,1,0.01945670796988,,,,0.01945670796988,0.01945670796988,0.01945670796988,0.01945670796988,0.01945670796988,0.01945670796988,0.01945670796988
2013-11-09,1,0,,,,0,0,0,0,0,0,0
2013-11-10,1,0,,,,0,0,0,0,0,0,0
2013-11-11,1,0.0115513267925671,,,,0.0115513267925671,0.0115513267925671,0.0115513267925671,0.0115513267925671,0.0115513267925671,0.0115513267925671,0.0115513267925671
2013-11-12,1,-0.0137804058000972,,,,-0.0137804058000972,-0.0137804058000972,-0.0137804058000972,-0.0137804058000972,-0.0137804058000972,-0.0137804058000972,-0.0137804058000972
2013-11-13,1,0.0189591282789188,,,,0.0189591282789188,0.0189591282789188,0.0189591282789188,0.0189591282789188,0.0189591282789188,0.0189591282789188,0.0189591282789188
2013-11-14,1,0.0309026361321578,,,,0.0309026361321578,0.0309026361321578,0.0309026361321578,0.0309026361321578,0.0309026361321578,0.0309026361321578,0.0309026361321578
2013-11-15,1,0.00480612131986646,,,,0.00480612131986646,0.00480612131986646,0.00480612131986646,0.00480612131986646,0.00480612131986646,0.00480612131986646,0.00480612131986646
2013-11-16,1,0,,,,0,0,0,0,0,0,0
2013-11-17,1,0,,,,0,0,0,0,0,0,0
2013-11-18,1,-0.0081322811017408,,,,-0.0081322811017408,-0.0081322811017408,-0.0081322811017408,-0.0081322811017408,-0.0081322811017408,-0.0081322811017408,-0.0081322811017408
